Date,Country/Region,Country_Code,Confirmed,Deaths,New_Cases,New_Deaths,New_Cases_7Day_Avg,Mortality_Rate_%
2020-02-04,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-05,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-06,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-07,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-08,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-09,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-10,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-11,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-12,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-13,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-14,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-15,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-16,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-17,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-18,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-19,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-20,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-21,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-22,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-23,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-24,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-25,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-26,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-27,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-28,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-02-29,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-03-01,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-03-02,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-03-03,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-03-04,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-03-05,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-03-06,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-03-07,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-03-08,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-03-09,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-03-10,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-03-11,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-03-12,Kenya,KEN,0,0,0.0,0.0,0.0,0.0
2020-03-13,Kenya,KEN,1,0,1.0,0.0,0.14285714285714285,0.0
2020-03-14,Kenya,KEN,1,0,0.0,0.0,0.14285714285714285,0.0
2020-03-15,Kenya,KEN,3,0,2.0,0.0,0.42857142857142855,0.0
2020-03-16,Kenya,KEN,3,0,0.0,0.0,0.42857142857142855,0.0
2020-03-17,Kenya,KEN,3,0,0.0,0.0,0.42857142857142855,0.0
2020-03-18,Kenya,KEN,3,0,0.0,0.0,0.42857142857142855,0.0
2020-03-19,Kenya,KEN,7,0,4.0,0.0,1.0,0.0
2020-03-20,Kenya,KEN,7,0,0.0,0.0,0.8571428571428571,0.0
2020-03-21,Kenya,KEN,7,0,0.0,0.0,0.8571428571428571,0.0
2020-03-22,Kenya,KEN,15,0,8.0,0.0,1.7142857142857142,0.0
2020-03-23,Kenya,KEN,16,0,1.0,0.0,1.8571428571428572,0.0
2020-03-24,Kenya,KEN,25,0,9.0,0.0,3.142857142857143,0.0
2020-03-25,Kenya,KEN,28,0,3.0,0.0,3.5714285714285716,0.0
2020-03-26,Kenya,KEN,31,1,3.0,1.0,3.4285714285714284,3.225806451612903
2020-03-27,Kenya,KEN,31,1,0.0,0.0,3.4285714285714284,3.225806451612903
2020-03-28,Kenya,KEN,38,1,7.0,0.0,4.428571428571429,2.631578947368421
2020-03-29,Kenya,KEN,42,1,4.0,0.0,3.857142857142857,2.380952380952381
2020-03-30,Kenya,KEN,50,1,8.0,0.0,4.857142857142857,2.0
2020-03-31,Kenya,KEN,59,1,9.0,0.0,4.857142857142857,1.694915254237288
2020-04-01,Kenya,KEN,81,1,22.0,0.0,7.571428571428571,1.2345679012345678
2020-04-02,Kenya,KEN,110,3,29.0,2.0,11.285714285714286,2.727272727272727
2020-04-03,Kenya,KEN,122,4,12.0,1.0,13.0,3.278688524590164
2020-04-04,Kenya,KEN,126,4,4.0,0.0,12.571428571428571,3.1746031746031744
2020-04-05,Kenya,KEN,142,4,16.0,0.0,14.285714285714286,2.8169014084507045
2020-04-06,Kenya,KEN,158,6,16.0,2.0,15.428571428571429,3.79746835443038
2020-04-07,Kenya,KEN,172,6,14.0,0.0,16.142857142857142,3.488372093023256
2020-04-08,Kenya,KEN,179,6,7.0,0.0,14.0,3.35195530726257
2020-04-09,Kenya,KEN,184,7,5.0,1.0,10.571428571428571,3.804347826086957
2020-04-10,Kenya,KEN,189,7,5.0,0.0,9.571428571428571,3.7037037037037033
2020-04-11,Kenya,KEN,191,7,2.0,0.0,9.285714285714286,3.664921465968586
2020-04-12,Kenya,KEN,197,8,6.0,1.0,7.857142857142857,4.060913705583756
2020-04-13,Kenya,KEN,208,9,11.0,1.0,7.142857142857143,4.326923076923077
2020-04-14,Kenya,KEN,216,9,8.0,0.0,6.285714285714286,4.166666666666666
2020-04-15,Kenya,KEN,225,10,9.0,1.0,6.571428571428571,4.444444444444445
2020-04-16,Kenya,KEN,234,11,9.0,1.0,7.142857142857143,4.700854700854701
2020-04-17,Kenya,KEN,246,11,12.0,0.0,8.142857142857142,4.471544715447155
2020-04-18,Kenya,KEN,262,12,16.0,1.0,10.142857142857142,4.580152671755725
2020-04-19,Kenya,KEN,270,14,8.0,2.0,10.428571428571429,5.185185185185185
2020-04-20,Kenya,KEN,281,14,11.0,0.0,10.428571428571429,4.98220640569395
2020-04-21,Kenya,KEN,296,14,15.0,0.0,11.428571428571429,4.72972972972973
2020-04-22,Kenya,KEN,303,14,7.0,0.0,11.142857142857142,4.62046204620462
2020-04-23,Kenya,KEN,320,14,17.0,0.0,12.285714285714286,4.375
2020-04-24,Kenya,KEN,336,14,16.0,0.0,12.857142857142858,4.166666666666666
2020-04-25,Kenya,KEN,343,14,7.0,0.0,11.571428571428571,4.081632653061225
2020-04-26,Kenya,KEN,355,14,12.0,0.0,12.142857142857142,3.943661971830986
2020-04-27,Kenya,KEN,363,14,8.0,0.0,11.714285714285714,3.8567493112947657
2020-04-28,Kenya,KEN,374,14,11.0,0.0,11.142857142857142,3.7433155080213902
2020-04-29,Kenya,KEN,384,15,10.0,1.0,11.571428571428571,3.90625
2020-04-30,Kenya,KEN,396,17,12.0,2.0,10.857142857142858,4.292929292929292
2020-05-01,Kenya,KEN,411,21,15.0,4.0,10.714285714285714,5.109489051094891
2020-05-02,Kenya,KEN,435,22,24.0,1.0,13.142857142857142,5.057471264367816
2020-05-03,Kenya,KEN,465,24,30.0,2.0,15.714285714285714,5.161290322580645
2020-05-04,Kenya,KEN,490,24,25.0,0.0,18.142857142857142,4.8979591836734695
2020-05-05,Kenya,KEN,535,24,45.0,0.0,23.0,4.485981308411215
2020-05-06,Kenya,KEN,582,26,47.0,2.0,28.285714285714285,4.4673539518900345
2020-05-07,Kenya,KEN,607,29,25.0,3.0,30.142857142857142,4.7775947281713345
2020-05-08,Kenya,KEN,621,29,14.0,0.0,30.0,4.669887278582931
2020-05-09,Kenya,KEN,649,30,28.0,1.0,30.571428571428573,4.622496147919876
2020-05-10,Kenya,KEN,672,32,23.0,2.0,29.571428571428573,4.761904761904762
2020-05-11,Kenya,KEN,700,33,28.0,1.0,30.0,4.714285714285714
2020-05-12,Kenya,KEN,715,36,15.0,3.0,25.714285714285715,5.034965034965035
2020-05-13,Kenya,KEN,737,40,22.0,4.0,22.142857142857142,5.4274084124830395
2020-05-14,Kenya,KEN,758,42,21.0,2.0,21.571428571428573,5.540897097625329
2020-05-15,Kenya,KEN,781,45,23.0,3.0,22.857142857142858,5.761843790012804
2020-05-16,Kenya,KEN,830,50,49.0,5.0,25.857142857142858,6.024096385542169
2020-05-17,Kenya,KEN,887,50,57.0,0.0,30.714285714285715,5.636978579481398
2020-05-18,Kenya,KEN,912,50,25.0,0.0,30.285714285714285,5.482456140350877
2020-05-19,Kenya,KEN,963,50,51.0,0.0,35.42857142857143,5.192107995846314
2020-05-20,Kenya,KEN,1029,50,66.0,0.0,41.714285714285715,4.8590864917395535
2020-05-21,Kenya,KEN,1109,50,80.0,0.0,50.142857142857146,4.508566275924256
2020-05-22,Kenya,KEN,1161,50,52.0,0.0,54.285714285714285,4.3066322136089585
2020-05-23,Kenya,KEN,1192,50,31.0,0.0,51.714285714285715,4.194630872483222
2020-05-24,Kenya,KEN,1214,51,22.0,1.0,46.714285714285715,4.200988467874795
2020-05-25,Kenya,KEN,1286,52,72.0,1.0,53.42857142857143,4.043545878693624
2020-05-26,Kenya,KEN,1348,52,62.0,0.0,55.0,3.857566765578635
2020-05-27,Kenya,KEN,1471,55,123.0,3.0,63.142857142857146,3.7389530931339223
2020-05-28,Kenya,KEN,1618,58,147.0,3.0,72.71428571428571,3.584672435105068
2020-05-29,Kenya,KEN,1745,62,127.0,4.0,83.42857142857143,3.553008595988539
2020-05-30,Kenya,KEN,1888,63,143.0,1.0,99.42857142857143,3.3368644067796613
2020-05-31,Kenya,KEN,1962,64,74.0,1.0,106.85714285714286,3.2619775739041796
2020-06-01,Kenya,KEN,2021,69,59.0,5.0,105.0,3.414151410192974
2020-06-02,Kenya,KEN,2093,71,72.0,2.0,106.42857142857143,3.3922599139990446
2020-06-03,Kenya,KEN,2216,74,123.0,3.0,106.42857142857143,3.3393501805054155
2020-06-04,Kenya,KEN,2340,78,124.0,4.0,103.14285714285714,3.3333333333333335
2020-06-05,Kenya,KEN,2474,79,134.0,1.0,104.14285714285714,3.193209377526273
2020-06-06,Kenya,KEN,2600,83,126.0,4.0,101.71428571428571,3.192307692307692
2020-06-07,Kenya,KEN,2767,84,167.0,1.0,115.0,3.0357788218286954
2020-06-08,Kenya,KEN,2872,85,105.0,1.0,121.57142857142857,2.9596100278551534
2020-06-09,Kenya,KEN,2989,88,117.0,3.0,128.0,2.9441284710605555
2020-06-10,Kenya,KEN,3094,89,105.0,1.0,125.42857142857143,2.876535229476406
2020-06-11,Kenya,KEN,3215,92,121.0,3.0,125.0,2.8615863141524107
2020-06-12,Kenya,KEN,3305,96,90.0,4.0,118.71428571428571,2.9046898638426626
2020-06-13,Kenya,KEN,3457,100,152.0,4.0,122.42857142857143,2.8926815157651142
2020-06-14,Kenya,KEN,3594,103,137.0,3.0,118.14285714285714,2.8658875904284917
2020-06-15,Kenya,KEN,3727,104,133.0,1.0,122.14285714285714,2.790448081566944
2020-06-16,Kenya,KEN,3860,105,133.0,1.0,124.42857142857143,2.7202072538860103
2020-06-17,Kenya,KEN,4044,107,184.0,2.0,135.71428571428572,2.645895153313551
2020-06-18,Kenya,KEN,4257,117,213.0,10.0,148.85714285714286,2.748414376321353
2020-06-19,Kenya,KEN,4374,119,117.0,2.0,152.71428571428572,2.7206218564243256
2020-06-20,Kenya,KEN,4478,121,104.0,2.0,145.85714285714286,2.702099151406878
2020-06-21,Kenya,KEN,4738,123,260.0,2.0,163.42857142857142,2.596032081046855
2020-06-22,Kenya,KEN,4797,125,59.0,2.0,152.85714285714286,2.605795288722118
2020-06-23,Kenya,KEN,4952,128,155.0,3.0,156.0,2.5848142164781907
2020-06-24,Kenya,KEN,5206,130,254.0,2.0,166.0,2.4971187091817133
2020-06-25,Kenya,KEN,5384,132,178.0,2.0,161.0,2.4517087667161963
2020-06-26,Kenya,KEN,5533,137,149.0,5.0,165.57142857142858,2.47605277426351
2020-06-27,Kenya,KEN,5811,141,278.0,4.0,190.42857142857142,2.4264326277749095
2020-06-28,Kenya,KEN,6070,143,259.0,2.0,190.28571428571428,2.3558484349258646
2020-06-29,Kenya,KEN,6190,144,120.0,1.0,199.0,2.3263327948303716
2020-06-30,Kenya,KEN,6366,148,176.0,4.0,202.0,2.3248507697141063
2020-07-01,Kenya,KEN,6673,149,307.0,1.0,209.57142857142858,2.2328787651730857
2020-07-02,Kenya,KEN,6941,152,268.0,3.0,222.42857142857142,2.1898861835470393
2020-07-03,Kenya,KEN,7188,154,247.0,2.0,236.42857142857142,2.142459654980523
2020-07-04,Kenya,KEN,7577,159,389.0,5.0,252.28571428571428,2.098455853240069
2020-07-05,Kenya,KEN,7886,160,309.0,1.0,259.42857142857144,2.0289119959421757
2020-07-06,Kenya,KEN,8067,164,181.0,4.0,268.14285714285717,2.0329738440560305
2020-07-07,Kenya,KEN,8250,167,183.0,3.0,269.14285714285717,2.0242424242424244
2020-07-08,Kenya,KEN,8528,169,278.0,2.0,265.0,1.9817073170731707
2020-07-09,Kenya,KEN,8975,173,447.0,4.0,290.57142857142856,1.9275766016713092
2020-07-10,Kenya,KEN,9448,181,473.0,8.0,322.85714285714283,1.915749364944962
2020-07-11,Kenya,KEN,9726,184,278.0,3.0,307.0,1.8918363150318733
2020-07-12,Kenya,KEN,10105,185,379.0,1.0,317.0,1.830776843146957
2020-07-13,Kenya,KEN,10294,197,189.0,12.0,318.14285714285717,1.9137361569846512
2020-07-14,Kenya,KEN,10791,202,497.0,5.0,363.0,1.8719303122972848
2020-07-15,Kenya,KEN,11252,209,461.0,7.0,389.14285714285717,1.8574475648773552
2020-07-16,Kenya,KEN,11673,217,421.0,8.0,385.42857142857144,1.858990833547503
2020-07-17,Kenya,KEN,12062,222,389.0,5.0,373.42857142857144,1.8404907975460123
2020-07-18,Kenya,KEN,12750,225,688.0,3.0,432.0,1.7647058823529411
2020-07-19,Kenya,KEN,13353,234,603.0,9.0,464.0,1.7524151875982927
2020-07-20,Kenya,KEN,13771,238,418.0,4.0,496.7142857142857,1.728269551957011
2020-07-21,Kenya,KEN,14168,250,397.0,12.0,482.42857142857144,1.7645398080180688
2020-07-22,Kenya,KEN,14805,260,637.0,10.0,507.57142857142856,1.7561634582911176
2020-07-23,Kenya,KEN,15601,263,796.0,3.0,561.1428571428571,1.6857893724761233
2020-07-24,Kenya,KEN,16268,274,667.0,11.0,600.8571428571429,1.6842881731005657
2020-07-25,Kenya,KEN,16643,278,375.0,4.0,556.1428571428571,1.6703719281379557
2020-07-26,Kenya,KEN,17603,280,960.0,2.0,607.1428571428571,1.5906379594387319
2020-07-27,Kenya,KEN,17975,285,372.0,5.0,600.5714285714286,1.5855354659248957
2020-01-22,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-01-23,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-01-24,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-01-25,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-01-26,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-01-27,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-01-28,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-01-29,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-01-30,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-01-31,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-01,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-02,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-03,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-04,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-05,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-06,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-07,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-08,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-09,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-10,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-11,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-12,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-13,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-14,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-15,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-16,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-17,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-18,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-19,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-20,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-21,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-22,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-23,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-24,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-25,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-26,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-27,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-28,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-02-29,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-01,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-02,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-03,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-04,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-05,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-06,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-07,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-08,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-09,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-10,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-11,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-12,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-13,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-14,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-15,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-16,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-17,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-18,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-19,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-20,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-21,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-22,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-23,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-24,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-25,Kosovo,XKX,0,0,0.0,0.0,0.0,0.0
2020-03-26,Kosovo,XKX,71,1,71.0,1.0,10.142857142857142,1.4084507042253522
2020-03-27,Kosovo,XKX,86,1,15.0,0.0,12.285714285714286,1.1627906976744187
2020-03-28,Kosovo,XKX,91,1,5.0,0.0,13.0,1.098901098901099
2020-03-29,Kosovo,XKX,94,1,3.0,0.0,13.428571428571429,1.0638297872340425
2020-03-30,Kosovo,XKX,94,1,0.0,0.0,13.428571428571429,1.0638297872340425
2020-03-31,Kosovo,XKX,112,1,18.0,0.0,16.0,0.8928571428571428
2020-04-01,Kosovo,XKX,125,1,13.0,0.0,17.857142857142858,0.8
2020-04-02,Kosovo,XKX,125,1,0.0,0.0,7.714285714285714,0.8
2020-04-03,Kosovo,XKX,126,1,1.0,0.0,5.714285714285714,0.7936507936507936
2020-04-04,Kosovo,XKX,135,1,9.0,0.0,6.285714285714286,0.7407407407407408
2020-04-05,Kosovo,XKX,145,1,10.0,0.0,7.285714285714286,0.6896551724137931
2020-04-06,Kosovo,XKX,145,1,0.0,0.0,7.285714285714286,0.6896551724137931
2020-04-07,Kosovo,XKX,170,4,25.0,3.0,8.285714285714286,2.3529411764705883
2020-04-08,Kosovo,XKX,184,5,14.0,1.0,8.428571428571429,2.717391304347826
2020-04-09,Kosovo,XKX,184,5,0.0,0.0,8.428571428571429,2.717391304347826
2020-04-10,Kosovo,XKX,250,7,66.0,2.0,17.714285714285715,2.8000000000000003
2020-04-11,Kosovo,XKX,283,7,33.0,0.0,21.142857142857142,2.4734982332155475
2020-04-12,Kosovo,XKX,283,7,0.0,0.0,19.714285714285715,2.4734982332155475
2020-04-13,Kosovo,XKX,283,7,0.0,0.0,19.714285714285715,2.4734982332155475
2020-04-14,Kosovo,XKX,387,8,104.0,1.0,31.0,2.0671834625323
2020-04-15,Kosovo,XKX,387,8,0.0,0.0,29.0,2.0671834625323
2020-04-16,Kosovo,XKX,449,11,62.0,3.0,37.857142857142854,2.4498886414253898
2020-04-17,Kosovo,XKX,480,12,31.0,1.0,32.857142857142854,2.5
2020-04-18,Kosovo,XKX,510,12,30.0,0.0,32.42857142857143,2.3529411764705883
2020-04-19,Kosovo,XKX,561,12,51.0,0.0,39.714285714285715,2.13903743315508
2020-04-20,Kosovo,XKX,598,15,37.0,3.0,45.0,2.508361204013378
2020-04-21,Kosovo,XKX,604,18,6.0,3.0,31.0,2.980132450331126
2020-04-22,Kosovo,XKX,630,18,26.0,0.0,34.714285714285715,2.857142857142857
2020-04-23,Kosovo,XKX,669,19,39.0,1.0,31.428571428571427,2.8400597907324365
2020-04-24,Kosovo,XKX,703,19,34.0,0.0,31.857142857142858,2.7027027027027026
2020-04-25,Kosovo,XKX,731,20,28.0,1.0,31.571428571428573,2.7359781121751023
2020-04-26,Kosovo,XKX,763,21,32.0,1.0,28.857142857142858,2.7522935779816518
2020-04-27,Kosovo,XKX,780,22,17.0,1.0,26.0,2.8205128205128207
2020-04-28,Kosovo,XKX,790,22,10.0,0.0,26.571428571428573,2.7848101265822782
2020-04-29,Kosovo,XKX,799,22,9.0,0.0,24.142857142857142,2.753441802252816
2020-04-30,Kosovo,XKX,806,22,7.0,0.0,19.571428571428573,2.729528535980149
2020-05-01,Kosovo,XKX,806,22,0.0,0.0,14.714285714285714,2.729528535980149
2020-05-02,Kosovo,XKX,823,22,17.0,0.0,13.142857142857142,2.67314702308627
2020-05-03,Kosovo,XKX,851,22,28.0,0.0,12.571428571428571,2.5851938895417157
2020-05-04,Kosovo,XKX,855,26,4.0,4.0,10.714285714285714,3.0409356725146197
2020-05-05,Kosovo,XKX,856,26,1.0,0.0,9.428571428571429,3.0373831775700935
2020-05-06,Kosovo,XKX,856,26,0.0,0.0,8.142857142857142,3.0373831775700935
2020-05-07,Kosovo,XKX,861,27,5.0,1.0,7.857142857142857,3.1358885017421603
2020-05-08,Kosovo,XKX,861,27,0.0,0.0,7.857142857142857,3.1358885017421603
2020-05-09,Kosovo,XKX,862,28,1.0,1.0,5.571428571428571,3.248259860788863
2020-05-10,Kosovo,XKX,870,28,8.0,0.0,2.7142857142857144,3.218390804597701
2020-05-11,Kosovo,XKX,884,28,14.0,0.0,4.142857142857143,3.167420814479638
2020-05-12,Kosovo,XKX,919,29,35.0,1.0,9.0,3.1556039173014145
2020-05-13,Kosovo,XKX,919,29,0.0,0.0,9.0,3.1556039173014145
2020-05-14,Kosovo,XKX,944,29,25.0,0.0,11.857142857142858,3.0720338983050848
2020-05-15,Kosovo,XKX,944,29,0.0,0.0,11.857142857142858,3.0720338983050848
2020-05-16,Kosovo,XKX,944,29,0.0,0.0,11.714285714285714,3.0720338983050848
2020-05-17,Kosovo,XKX,955,29,11.0,0.0,12.142857142857142,3.0366492146596857
2020-05-18,Kosovo,XKX,955,29,0.0,0.0,10.142857142857142,3.0366492146596857
2020-05-19,Kosovo,XKX,989,29,34.0,0.0,10.0,2.932254802831143
2020-05-20,Kosovo,XKX,989,29,0.0,0.0,10.0,2.932254802831143
2020-05-21,Kosovo,XKX,1003,29,14.0,0.0,8.428571428571429,2.8913260219341974
2020-05-22,Kosovo,XKX,1004,29,1.0,0.0,8.571428571428571,2.888446215139442
2020-05-23,Kosovo,XKX,1025,29,21.0,0.0,11.571428571428571,2.829268292682927
2020-05-24,Kosovo,XKX,1032,29,7.0,0.0,11.0,2.810077519379845
2020-05-25,Kosovo,XKX,1038,30,6.0,1.0,11.857142857142858,2.8901734104046244
2020-05-26,Kosovo,XKX,1038,30,0.0,0.0,7.0,2.8901734104046244
2020-05-27,Kosovo,XKX,1047,30,9.0,0.0,8.285714285714286,2.865329512893983
2020-05-28,Kosovo,XKX,1048,30,1.0,0.0,6.428571428571429,2.8625954198473282
2020-05-29,Kosovo,XKX,1048,30,0.0,0.0,6.285714285714286,2.8625954198473282
2020-05-30,Kosovo,XKX,1064,30,16.0,0.0,5.571428571428571,2.819548872180451
2020-05-31,Kosovo,XKX,1064,30,0.0,0.0,4.571428571428571,2.819548872180451
2020-06-01,Kosovo,XKX,1064,30,0.0,0.0,3.7142857142857144,2.819548872180451
2020-06-02,Kosovo,XKX,1064,30,0.0,0.0,3.7142857142857144,2.819548872180451
2020-06-03,Kosovo,XKX,1142,30,78.0,0.0,13.571428571428571,2.626970227670753
2020-06-04,Kosovo,XKX,1142,30,0.0,0.0,13.428571428571429,2.626970227670753
2020-06-05,Kosovo,XKX,1142,30,0.0,0.0,13.428571428571429,2.626970227670753
2020-06-06,Kosovo,XKX,1142,30,0.0,0.0,11.142857142857142,2.626970227670753
2020-06-07,Kosovo,XKX,1142,30,0.0,0.0,11.142857142857142,2.626970227670753
2020-06-08,Kosovo,XKX,1263,31,121.0,1.0,28.428571428571427,2.454473475851148
2020-06-09,Kosovo,XKX,1263,31,0.0,0.0,28.428571428571427,2.454473475851148
2020-06-10,Kosovo,XKX,1298,31,35.0,0.0,22.285714285714285,2.3882896764252695
2020-06-11,Kosovo,XKX,1326,31,28.0,0.0,26.285714285714285,2.3378582202111615
2020-06-12,Kosovo,XKX,1326,31,0.0,0.0,26.285714285714285,2.3378582202111615
2020-06-13,Kosovo,XKX,1437,32,111.0,1.0,42.142857142857146,2.2268615170494086
2020-06-14,Kosovo,XKX,1437,32,0.0,0.0,42.142857142857146,2.2268615170494086
2020-06-15,Kosovo,XKX,1486,33,49.0,1.0,31.857142857142858,2.220726783310902
2020-06-16,Kosovo,XKX,1486,33,0.0,0.0,31.857142857142858,2.220726783310902
2020-06-17,Kosovo,XKX,1486,33,0.0,0.0,26.857142857142858,2.220726783310902
2020-06-18,Kosovo,XKX,1486,33,0.0,0.0,22.857142857142858,2.220726783310902
2020-06-19,Kosovo,XKX,1486,33,0.0,0.0,22.857142857142858,2.220726783310902
2020-06-20,Kosovo,XKX,1486,33,0.0,0.0,7.0,2.220726783310902
2020-06-21,Kosovo,XKX,1486,33,0.0,0.0,7.0,2.220726783310902
2020-06-22,Kosovo,XKX,2169,37,683.0,4.0,97.57142857142857,1.7058552328261871
2020-06-23,Kosovo,XKX,2169,37,0.0,0.0,97.57142857142857,1.7058552328261871
2020-06-24,Kosovo,XKX,2169,37,0.0,0.0,97.57142857142857,1.7058552328261871
2020-06-25,Kosovo,XKX,2169,37,0.0,0.0,97.57142857142857,1.7058552328261871
